SSE,SZSE,NIB,HKE,NASDAQ,NYSE
20190522.0,20190522.0,20190114.0,20190321,20181217,20181217
20190523.0,20190523.0,20190115.0,20190322,20181218,20181218
20190524.0,20190524.0,20190116.0,20190325,20181219,20181219
20190527.0,20190527.0,20190117.0,20190326,20181220,20181220
20190528.0,20190528.0,20190118.0,20190327,20181221,20181221
20190529.0,20190529.0,20190121.0,20190328,20181224,20181224
20190530.0,20190530.0,20190122.0,20190329,20181226,20181226
20190531.0,20190531.0,20190123.0,20190401,20181227,20181227
20190603.0,20190603.0,20190124.0,20190402,20181228,20181228
20190604.0,20190604.0,20190125.0,20190403,20181231,20181231
20190605.0,20190605.0,20190128.0,20190404,20190102,20190102
20190606.0,20190606.0,20190129.0,20190408,20190103,20190103
20190610.0,20190610.0,20190130.0,20190409,20190104,20190104
20190611.0,20190611.0,20190131.0,20190410,20190107,20190107
20190612.0,20190612.0,20190201.0,20190411,20190108,20190108
20190613.0,20190613.0,20190202.0,20190412,20190109,20190109
20190614.0,20190614.0,20190203.0,20190415,20190110,20190110
20190617.0,20190617.0,20190211.0,20190416,20190111,20190111
20190618.0,20190618.0,20190212.0,20190417,20190114,20190114
20190619.0,20190619.0,20190213.0,20190418,20190115,20190115
20190620.0,20190620.0,20190214.0,20190419,20190116,20190116
20190621.0,20190621.0,20190215.0,20190422,20190117,20190117
20190624.0,20190624.0,20190218.0,20190423,20190118,20190118
20190625.0,20190625.0,20190219.0,20190424,20190122,20190122
20190626.0,20190626.0,20190220.0,20190425,20190123,20190123
20190627.0,20190627.0,20190221.0,20190426,20190124,20190124
20190628.0,20190628.0,20190222.0,20190429,20190125,20190125
20190701.0,20190701.0,20190225.0,20190430,20190128,20190128
20190702.0,20190702.0,20190226.0,20190506,20190129,20190129
20190703.0,20190703.0,20190227.0,20190507,20190130,20190130
20190704.0,20190704.0,20190228.0,20190508,20190131,20190131
20190705.0,20190705.0,20190301.0,20190509,20190201,20190201
20190708.0,20190708.0,20190304.0,20190510,20190204,20190204
20190709.0,,20190305.0,20190513,20190205,20190205
20190710.0,,20190306.0,20190514,20190206,20190206
20190711.0,,20190307.0,20190515,20190207,20190207
20190712.0,,20190308.0,20190516,20190208,20190208
20190715.0,,20190311.0,20190517,20190211,20190211
20190716.0,,20190312.0,20190520,20190212,20190212
20190717.0,,20190313.0,20190521,20190213,20190213
,,20190314.0,20190522,20190214,20190214
,,20190315.0,20190523,20190215,20190215
,,20190318.0,20190524,20190219,20190219
,,20190319.0,20190527,20190220,20190220
,,20190320.0,20190528,20190221,20190221
,,20190321.0,20190529,20190222,20190222
,,20190322.0,20190530,20190225,20190225
,,20190325.0,20190531,20190226,20190226
,,20190326.0,20190603,20190227,20190227
,,20190327.0,20190604,20190228,20190228
,,20190328.0,20190605,20190301,20190301
,,20190329.0,20190606,20190304,20190304
,,20190401.0,20190610,20190305,20190305
,,20190402.0,20190611,20190306,20190306
,,20190403.0,20190612,20190307,20190307
,,20190404.0,20190613,20190308,20190308
,,20190408.0,20190614,20190311,20190311
,,20190409.0,20190617,20190312,20190312
,,20190410.0,20190618,20190313,20190313
,,20190411.0,20190619,20190314,20190314
,,20190412.0,20190620,20190315,20190315
,,,20190621,20190318,20190318
,,,20190624,20190319,20190319
,,,20190625,20190320,20190320
